A_y: 1004, TimeStamp: 00:23:28.00
A_y: 1021, TimeStamp: 00:23:28.10
A_y: 1008, TimeStamp: 00:23:28.20
A_y: 1017, TimeStamp: 00:23:28.30
A_y: 1089, TimeStamp: 00:23:28.40
A_y: 1336, TimeStamp: 00:23:28.50
A_y: 967, TimeStamp: 00:23:28.60
A_y: 551, TimeStamp: 00:23:28.70
A_y: 1300, TimeStamp: 00:23:28.80
A_y: 946, TimeStamp: 00:23:28.90
A_y: 753, TimeStamp: 00:23:29.00
A_y: 1130, TimeStamp: 00:23:29.10
A_y: 856, TimeStamp: 00:23:29.20
A_y: 980, TimeStamp: 00:23:29.30
A_y: 1009, TimeStamp: 00:23:29.40
A_y: 903, TimeStamp: 00:23:29.50
A_y: 971, TimeStamp: 00:23:29.60
A_y: 1005, TimeStamp: 00:23:29.70
A_y: 1102, TimeStamp: 00:23:29.80
A_y: 1146, TimeStamp: 00:23:29.90
A_y: 853, TimeStamp: 00:23:30.00
A_y: 857, TimeStamp: 00:23:30.10
A_y: 1308, TimeStamp: 00:23:30.20
A_y: 907, TimeStamp: 00:23:30.30
A_y: 890, TimeStamp: 00:23:30.40
A_y: 1048, TimeStamp: 00:23:30.50
A_y: 1009, TimeStamp: 00:23:30.60
A_y: 940, TimeStamp: 00:23:30.70
A_y: 982, TimeStamp: 00:23:30.80
A_y: 994, TimeStamp: 00:23:30.90
A_y: 984, TimeStamp: 00:23:31.00
A_y: 893, TimeStamp: 00:23:31.10
A_y: 873, TimeStamp: 00:23:31.20
A_y: 903, TimeStamp: 00:23:31.30
A_y: 1020, TimeStamp: 00:23:31.40
A_y: 962, TimeStamp: 00:23:31.50
A_y: 1016, TimeStamp: 00:23:31.60
A_y: 971, TimeStamp: 00:23:31.70
A_y: 925, TimeStamp: 00:23:31.80
A_y: 935, TimeStamp: 00:23:31.90
A_y: 936, TimeStamp: 00:23:32.00
A_y: 992, TimeStamp: 00:23:32.10
A_y: 1001, TimeStamp: 00:23:32.20
A_y: 974, TimeStamp: 00:23:32.30
A_y: 979, TimeStamp: 00:23:32.40
A_y: 977, TimeStamp: 00:23:32.50
A_y: 975, TimeStamp: 00:23:32.60
A_y: 981, TimeStamp: 00:23:32.70
A_y: 984, TimeStamp: 00:23:32.80
A_y: 949, TimeStamp: 00:23:32.90
A_y: 973, TimeStamp: 00:23:33.00
A_y: 994, TimeStamp: 00:23:33.10
A_y: 992, TimeStamp: 00:23:33.20
A_y: 989, TimeStamp: 00:23:33.30
A_y: 990, TimeStamp: 00:23:33.40
A_y: 984, TimeStamp: 00:23:33.50
A_y: 985, TimeStamp: 00:23:33.60
A_y: 1030, TimeStamp: 00:23:33.70
A_y: 960, TimeStamp: 00:23:33.80
A_y: 975, TimeStamp: 00:23:33.90
A_y: 1040, TimeStamp: 00:23:34.00
A_y: 1069, TimeStamp: 00:23:34.10
A_y: 968, TimeStamp: 00:23:34.20
A_y: 907, TimeStamp: 00:23:34.30
A_y: 909, TimeStamp: 00:23:34.40
A_y: 1078, TimeStamp: 00:23:34.50
A_y: 1024, TimeStamp: 00:23:34.60
A_y: 911, TimeStamp: 00:23:34.70
A_y: 1002, TimeStamp: 00:23:34.80
A_y: 966, TimeStamp: 00:23:34.90
A_y: 992, TimeStamp: 00:23:35.00
A_y: 1063, TimeStamp: 00:23:35.10
A_y: 931, TimeStamp: 00:23:35.20
A_y: 969, TimeStamp: 00:23:35.30
A_y: 994, TimeStamp: 00:23:35.40
A_y: 988, TimeStamp: 00:23:35.50
A_y: 1016, TimeStamp: 00:23:35.60
A_y: 971, TimeStamp: 00:23:35.70
A_y: 984, TimeStamp: 00:23:35.80
A_y: 997, TimeStamp: 00:23:35.90
A_y: 963, TimeStamp: 00:23:36.00
A_y: 1020, TimeStamp: 00:23:36.10
A_y: 1007, TimeStamp: 00:23:36.20
A_y: 2258, TimeStamp: 00:23:36.30
A_y: 2827, TimeStamp: 00:23:36.40
A_y: 812, TimeStamp: 00:23:36.50
A_y: 691, TimeStamp: 00:23:36.60
A_y: 1326, TimeStamp: 00:23:36.70
A_y: 1316, TimeStamp: 00:23:36.80
A_y: 1139, TimeStamp: 00:23:36.90
A_y: 1062, TimeStamp: 00:23:37.00
A_y: 1936, TimeStamp: 00:23:37.10
A_y: 872, TimeStamp: 00:23:37.20
A_y: 854, TimeStamp: 00:23:37.30
A_y: 1032, TimeStamp: 00:23:37.40
A_y: 1012, TimeStamp: 00:23:37.50
A_y: 1021, TimeStamp: 00:23:37.60
A_y: 960, TimeStamp: 00:23:37.70
A_y: 1077, TimeStamp: 00:23:37.80
A_y: 1055, TimeStamp: 00:23:37.90
A_y: 944, TimeStamp: 00:23:38.00
A_y: 897, TimeStamp: 00:23:38.10
A_y: 1284, TimeStamp: 00:23:38.20
A_y: 935, TimeStamp: 00:23:38.30
A_y: 963, TimeStamp: 00:23:38.40
A_y: 945, TimeStamp: 00:23:38.50
A_y: 998, TimeStamp: 00:23:38.60
A_y: 1008, TimeStamp: 00:23:38.70
A_y: 995, TimeStamp: 00:23:38.80
A_y: 980, TimeStamp: 00:23:38.90
A_y: 981, TimeStamp: 00:23:39.00
