A_y: 1004, TimeStamp: 00:08:47.40
A_y: 1004, TimeStamp: 00:08:47.50
A_y: 1005, TimeStamp: 00:08:47.60
A_y: 1002, TimeStamp: 00:08:47.69
A_y: 1000, TimeStamp: 00:08:47.80
A_y: 1003, TimeStamp: 00:08:47.90
A_y: 1004, TimeStamp: 00:08:48.00
A_y: 1003, TimeStamp: 00:08:48.10
A_y: 1003, TimeStamp: 00:08:48.19
A_y: 1003, TimeStamp: 00:08:48.30
A_y: 1002, TimeStamp: 00:08:48.40
A_y: 1003, TimeStamp: 00:08:48.50
A_y: 1004, TimeStamp: 00:08:48.60
A_y: 1002, TimeStamp: 00:08:48.69
A_y: 1006, TimeStamp: 00:08:48.80
A_y: 1005, TimeStamp: 00:08:48.89
A_y: 1006, TimeStamp: 00:08:49.00
A_y: 1003, TimeStamp: 00:08:49.10
A_y: 1004, TimeStamp: 00:08:49.19
A_y: 1002, TimeStamp: 00:08:49.30
A_y: 1004, TimeStamp: 00:08:49.39
A_y: 1002, TimeStamp: 00:08:49.50
A_y: 1005, TimeStamp: 00:08:49.60
A_y: 1003, TimeStamp: 00:08:49.69
A_y: 1005, TimeStamp: 00:08:49.80
A_y: 1004, TimeStamp: 00:08:49.89
A_y: 1002, TimeStamp: 00:08:50.00
A_y: 1001, TimeStamp: 00:08:50.10
A_y: 1001, TimeStamp: 00:08:50.19
A_y: 1003, TimeStamp: 00:08:50.30
A_y: 1004, TimeStamp: 00:08:50.39
A_y: 1004, TimeStamp: 00:08:50.50
A_y: 1004, TimeStamp: 00:08:50.60
A_y: 1006, TimeStamp: 00:08:50.69
A_y: 1010, TimeStamp: 00:08:50.80
A_y: 1004, TimeStamp: 00:08:50.89
A_y: 1003, TimeStamp: 00:08:51.00
A_y: 1003, TimeStamp: 00:08:51.10
A_y: 1006, TimeStamp: 00:08:51.19
A_y: 1001, TimeStamp: 00:08:51.30
A_y: 1002, TimeStamp: 00:08:51.39
A_y: 1006, TimeStamp: 00:08:51.50
A_y: 1003, TimeStamp: 00:08:51.60
A_y: 1004, TimeStamp: 00:08:51.69
A_y: 1008, TimeStamp: 00:08:51.80
A_y: 1004, TimeStamp: 00:08:51.89
A_y: 986, TimeStamp: 00:08:52.00
A_y: 1007, TimeStamp: 00:08:52.10
A_y: 1030, TimeStamp: 00:08:52.19
A_y: 997, TimeStamp: 00:08:52.30
A_y: 1041, TimeStamp: 00:08:52.39
A_y: 1019, TimeStamp: 00:08:52.50
A_y: 1058, TimeStamp: 00:08:52.60
A_y: 991, TimeStamp: 00:08:52.69
A_y: 1078, TimeStamp: 00:08:52.80
A_y: 1085, TimeStamp: 00:08:52.89
A_y: 1174, TimeStamp: 00:08:53.00
A_y: 714, TimeStamp: 00:08:53.10
A_y: 909, TimeStamp: 00:08:53.19
A_y: 1094, TimeStamp: 00:08:53.30
A_y: 1109, TimeStamp: 00:08:53.39
A_y: 883, TimeStamp: 00:08:53.50
A_y: 903, TimeStamp: 00:08:53.60
A_y: 1009, TimeStamp: 00:08:53.69
A_y: 999, TimeStamp: 00:08:53.80
A_y: 902, TimeStamp: 00:08:53.89
A_y: 1047, TimeStamp: 00:08:54.00
A_y: 1066, TimeStamp: 00:08:54.10
A_y: 782, TimeStamp: 00:08:54.19
A_y: 1116, TimeStamp: 00:08:54.30
A_y: 959, TimeStamp: 00:08:54.39
A_y: 1008, TimeStamp: 00:08:54.50
A_y: 1028, TimeStamp: 00:08:54.60
A_y: 950, TimeStamp: 00:08:54.69
A_y: 988, TimeStamp: 00:08:54.80
A_y: 1163, TimeStamp: 00:08:54.89
A_y: 2268, TimeStamp: 00:08:55.00
A_y: 1058, TimeStamp: 00:08:55.10
A_y: 623, TimeStamp: 00:08:55.19
A_y: 1325, TimeStamp: 00:08:55.30
A_y: 1145, TimeStamp: 00:08:55.39
A_y: 1283, TimeStamp: 00:08:55.50
A_y: 617, TimeStamp: 00:08:55.60
A_y: 1382, TimeStamp: 00:08:55.69
A_y: 1243, TimeStamp: 00:08:55.80
A_y: 1074, TimeStamp: 00:08:55.89
A_y: 956, TimeStamp: 00:08:56.00
A_y: 923, TimeStamp: 00:08:56.09
A_y: 975, TimeStamp: 00:08:56.19
A_y: 989, TimeStamp: 00:08:56.30
A_y: 969, TimeStamp: 00:08:56.39
A_y: 949, TimeStamp: 00:08:56.50
A_y: 953, TimeStamp: 00:08:56.59
A_y: 954, TimeStamp: 00:08:56.69
A_y: 922, TimeStamp: 00:08:56.80
A_y: 969, TimeStamp: 00:08:56.89
A_y: 979, TimeStamp: 00:08:57.00
A_y: 990, TimeStamp: 00:08:57.09
A_y: 1051, TimeStamp: 00:08:57.19
A_y: 939, TimeStamp: 00:08:57.30
A_y: 976, TimeStamp: 00:08:57.39
A_y: 1025, TimeStamp: 00:08:57.50
A_y: 990, TimeStamp: 00:08:57.59
A_y: 932, TimeStamp: 00:08:57.69
A_y: 976, TimeStamp: 00:08:57.80
A_y: 991, TimeStamp: 00:08:57.89
A_y: 979, TimeStamp: 00:08:58.00
A_y: 942, TimeStamp: 00:08:58.09
A_y: 961, TimeStamp: 00:08:58.19
