A_y: 1002, TimeStamp: 00:21:32.21
A_y: 996, TimeStamp: 00:21:32.32
A_y: 996, TimeStamp: 00:21:32.41
A_y: 999, TimeStamp: 00:21:32.51
A_y: 1025, TimeStamp: 00:21:32.61
A_y: 1010, TimeStamp: 00:21:32.71
A_y: 997, TimeStamp: 00:21:32.82
A_y: 995, TimeStamp: 00:21:32.91
A_y: 999, TimeStamp: 00:21:33.01
A_y: 991, TimeStamp: 00:21:33.11
A_y: 997, TimeStamp: 00:21:33.21
A_y: 995, TimeStamp: 00:21:33.32
A_y: 999, TimeStamp: 00:21:33.41
A_y: 1002, TimeStamp: 00:21:33.51
A_y: 1004, TimeStamp: 00:21:33.61
A_y: 1011, TimeStamp: 00:21:33.71
A_y: 995, TimeStamp: 00:21:33.82
A_y: 1004, TimeStamp: 00:21:33.91
A_y: 979, TimeStamp: 00:21:34.01
A_y: 993, TimeStamp: 00:21:34.11
A_y: 986, TimeStamp: 00:21:34.21
A_y: 991, TimeStamp: 00:21:34.32
A_y: 962, TimeStamp: 00:21:34.41
A_y: 978, TimeStamp: 00:21:34.51
A_y: 989, TimeStamp: 00:21:34.61
A_y: 890, TimeStamp: 00:21:34.71
A_y: 987, TimeStamp: 00:21:34.82
A_y: 1104, TimeStamp: 00:21:34.91
A_y: 896, TimeStamp: 00:21:35.01
A_y: 920, TimeStamp: 00:21:35.11
A_y: 989, TimeStamp: 00:21:35.21
A_y: 1086, TimeStamp: 00:21:35.32
A_y: 1055, TimeStamp: 00:21:35.41
A_y: 984, TimeStamp: 00:21:35.51
A_y: 907, TimeStamp: 00:21:35.61
A_y: 988, TimeStamp: 00:21:35.71
A_y: 1045, TimeStamp: 00:21:35.82
A_y: 1013, TimeStamp: 00:21:35.91
A_y: 975, TimeStamp: 00:21:36.01
A_y: 930, TimeStamp: 00:21:36.11
A_y: 1213, TimeStamp: 00:21:36.21
A_y: 929, TimeStamp: 00:21:36.32
A_y: 965, TimeStamp: 00:21:36.41
A_y: 1014, TimeStamp: 00:21:36.51
A_y: 997, TimeStamp: 00:21:36.61
A_y: 970, TimeStamp: 00:21:36.71
A_y: 953, TimeStamp: 00:21:36.82
A_y: 973, TimeStamp: 00:21:36.91
A_y: 968, TimeStamp: 00:21:37.01
A_y: 974, TimeStamp: 00:21:37.11
A_y: 983, TimeStamp: 00:21:37.21
A_y: 1469, TimeStamp: 00:21:37.32
A_y: 2746, TimeStamp: 00:21:37.41
A_y: 649, TimeStamp: 00:21:37.51
A_y: 331, TimeStamp: 00:21:37.61
A_y: 803, TimeStamp: 00:21:37.71
A_y: 1342, TimeStamp: 00:21:37.81
A_y: 1407, TimeStamp: 00:21:37.91
A_y: 1046, TimeStamp: 00:21:38.01
A_y: 1786, TimeStamp: 00:21:38.11
A_y: 777, TimeStamp: 00:21:38.21
A_y: 1449, TimeStamp: 00:21:38.31
A_y: 1089, TimeStamp: 00:21:38.41
A_y: 869, TimeStamp: 00:21:38.51
A_y: 971, TimeStamp: 00:21:38.61
A_y: 991, TimeStamp: 00:21:38.71
A_y: 962, TimeStamp: 00:21:38.81
A_y: 999, TimeStamp: 00:21:38.91
A_y: 989, TimeStamp: 00:21:39.01
A_y: 1021, TimeStamp: 00:21:39.11
A_y: 1274, TimeStamp: 00:21:39.21
A_y: 765, TimeStamp: 00:21:39.31
A_y: 1239, TimeStamp: 00:21:39.41
A_y: 765, TimeStamp: 00:21:39.51
A_y: 774, TimeStamp: 00:21:39.61
A_y: 1081, TimeStamp: 00:21:39.71
A_y: 1115, TimeStamp: 00:21:39.81
A_y: 1078, TimeStamp: 00:21:39.91
A_y: 1005, TimeStamp: 00:21:40.01
A_y: 1030, TimeStamp: 00:21:40.11
A_y: 995, TimeStamp: 00:21:40.21
A_y: 1003, TimeStamp: 00:21:40.31
A_y: 997, TimeStamp: 00:21:40.41
A_y: 1007, TimeStamp: 00:21:40.51
A_y: 1071, TimeStamp: 00:21:40.61
A_y: 951, TimeStamp: 00:21:40.71
A_y: 959, TimeStamp: 00:21:40.81
A_y: 979, TimeStamp: 00:21:40.91
A_y: 1012, TimeStamp: 00:21:41.01
A_y: 994, TimeStamp: 00:21:41.11
A_y: 1003, TimeStamp: 00:21:41.21
A_y: 1016, TimeStamp: 00:21:41.31
A_y: 1000, TimeStamp: 00:21:41.41
A_y: 999, TimeStamp: 00:21:41.51
A_y: 1007, TimeStamp: 00:21:41.61
A_y: 982, TimeStamp: 00:21:41.71
A_y: 994, TimeStamp: 00:21:41.81
A_y: 983, TimeStamp: 00:21:41.91
A_y: 994, TimeStamp: 00:21:42.01
A_y: 987, TimeStamp: 00:21:42.11
A_y: 983, TimeStamp: 00:21:42.21
A_y: 984, TimeStamp: 00:21:42.31
A_y: 986, TimeStamp: 00:21:42.41
A_y: 1007, TimeStamp: 00:21:42.51
A_y: 1001, TimeStamp: 00:21:42.61
A_y: 1012, TimeStamp: 00:21:42.71
A_y: 996, TimeStamp: 00:21:42.81
A_y: 993, TimeStamp: 00:21:42.91
A_y: 993, TimeStamp: 00:21:43.01
A_y: 997, TimeStamp: 00:21:43.11
A_y: 1005, TimeStamp: 00:21:43.21
A_y: 999, TimeStamp: 00:21:43.31
A_y: 994, TimeStamp: 00:21:43.41
A_y: 995, TimeStamp: 00:21:43.51
A_y: 1000, TimeStamp: 00:21:43.61
A_y: 992, TimeStamp: 00:21:43.71
A_y: 994, TimeStamp: 00:21:
